seed,half_width,scenario,profile,run_id,n_episodes,tasks,assigned,qualified,coverage,qualified_coverage,qos_violations,qos_violation_rate,ir_violations,ir_violation_rate,target_violations,payment,pps,reserved_budget,available_budget,reservation_minus_settlement,slots_reservation_exceeds_budget,slots_settlement_exceeds_reservation,selected_contracts_settlement_exceeds_reserve,min_selected_objective_utility,information_checks,information_mismatches,max_decision_cost_drift,certificate_slots,certificate_failures,run_status,diagnostic_issues,event_tape_hash,spatial_graph_sha256,config_sha256,contract_protocol_version,decision_cost_basis,runtime_seconds,evaluation_protocol_version,settlement_cost_basis,robust_ir_policy,guarantee_scope,service_outcome_status,execution_status,settlement_over_reservation_slots,settlement_over_available_budget_slots,reservation_over_available_budget_slots,population_risk_certified,core_sha256,runner_sha256,contract_D_bar,matching_budget_ratio,design_physical_ceiling,design_ceiling_residual,slots_above_design_ceiling,slots_below_design_ceiling,ceiling_scope
27,0.3,down_step,fixed_envelope,r56_seed027__down_step__fixed_envelope,1,1777,963,963,0.5419245920090039,0.5419245920090039,0,0.0,0,0.0,0,526.7106533629676,0.54694771896466,566.3831063852159,19867.601667185856,39.672453022248305,0,0,0,0.13876859952460585,12024,0,0.0,5,0,ok,[],96c601f5c4a2647bb60781f0f17ca618a2a366221f3310f7a8873d567cb59074,a7e6a4a6b5d5941556084131d6558f6610bf21024fdddccab76b0550416518ab,78a38e65d2d292e167361d89ea5b2e8850cdaca91f2f6f2dba98013847c92de6,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.5836759000012535,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,963,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
27,0.3,down_step,frozen_point,r56_seed027__down_step__frozen_point,1,1777,1394,1134,0.7844682048396173,0.6381541924592009,260,0.18651362984218078,0,0.0,0,383.6293489724977,0.275200393810974,403.3476966295215,19867.601667185856,19.7183476570238,0,0,0,0.05899491430316567,12024,0,0.0,5,0,failed,"[""QoS violations: 260""]",96c601f5c4a2647bb60781f0f17ca618a2a366221f3310f7a8873d567cb59074,a7e6a4a6b5d5941556084131d6558f6610bf21024fdddccab76b0550416518ab,54e30fd38ee2a3e56f3e4cf11302c348fbd70be820a8d5b8b280bf99c35e5084,r51-free-action-design-only-v1,design_expected_payment,3.6970418999990216,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1394,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
27,0.3,stable,fixed_envelope,r56_seed027__stable__fixed_envelope,1,1777,963,963,0.5419245920090039,0.5419245920090039,0,0.0,0,0.0,0,547.0016304729945,0.5680183078639611,565.6849407993564,19867.601667185856,18.683310326361834,0,0,0,0.15627912131718258,12024,0,0.0,5,0,ok,[],96c601f5c4a2647bb60781f0f17ca618a2a366221f3310f7a8873d567cb59074,a7e6a4a6b5d5941556084131d6558f6610bf21024fdddccab76b0550416518ab,78a38e65d2d292e167361d89ea5b2e8850cdaca91f2f6f2dba98013847c92de6,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.574589299998479,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,963,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
27,0.3,stable,frozen_point,r56_seed027__stable__frozen_point,1,1777,1394,1394,0.7844682048396173,0.7844682048396173,0,0.0,0,0.0,0,402.1981376967251,0.2885209022214671,402.1981376967251,19867.601667185856,0.0,0,0,0,0.07257286774660068,12024,0,0.0,5,0,ok,[],96c601f5c4a2647bb60781f0f17ca618a2a366221f3310f7a8873d567cb59074,a7e6a4a6b5d5941556084131d6558f6610bf21024fdddccab76b0550416518ab,54e30fd38ee2a3e56f3e4cf11302c348fbd70be820a8d5b8b280bf99c35e5084,r51-free-action-design-only-v1,design_expected_payment,3.6350600000005215,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1394,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
27,0.3,up_step,fixed_envelope,r56_seed027__up_step__fixed_envelope,1,1777,963,963,0.5419245920090039,0.5419245920090039,0,0.0,0,0.0,0,555.9074214953548,0.5772662736192677,565.3821365918329,19867.601667185856,9.474715096478121,0,0,0,0.15627912131718258,12024,0,0.0,5,0,ok,[],96c601f5c4a2647bb60781f0f17ca618a2a366221f3310f7a8873d567cb59074,a7e6a4a6b5d5941556084131d6558f6610bf21024fdddccab76b0550416518ab,78a38e65d2d292e167361d89ea5b2e8850cdaca91f2f6f2dba98013847c92de6,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.558447099996556,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,963,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
27,0.3,up_step,frozen_point,r56_seed027__up_step__frozen_point,1,1777,1394,1394,0.7844682048396173,0.7844682048396173,0,0.0,0,0.0,756,407.3944388995157,0.29224852144872004,401.894680216522,19867.601667185856,-5.499758682993729,0,247,751,0.07257286774660068,12024,0,0.0,5,0,failed,"[""a_star < a_target on 756 assigned pairs""]",96c601f5c4a2647bb60781f0f17ca618a2a366221f3310f7a8873d567cb59074,a7e6a4a6b5d5941556084131d6558f6610bf21024fdddccab76b0550416518ab,54e30fd38ee2a3e56f3e4cf11302c348fbd70be820a8d5b8b280bf99c35e5084,r51-free-action-design-only-v1,design_expected_payment,3.68464110000059,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,247,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1394,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
28,0.3,down_step,fixed_envelope,r56_seed028__down_step__fixed_envelope,1,1777,913,913,0.5137872819358469,0.5137872819358469,0,0.0,0,0.0,0,586.5451795669595,0.6424372174884551,633.9141035614049,20045.904725857705,47.36892399444537,0,0,0,0.11461955022435368,12024,0,0.0,5,0,ok,[],5d2eb66c2a30afecc5e07b1b3c62ecd8e5eefd1e18565ce54f53b97353cd36b0,492a080d500393bbbdef539f841b844741804f3cc5776ff3a68613e2a8345204,919bbd6cd1f1b2f6684ba89b51562bb01c737b4111dd17c2ec8fda642f24c6b8,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.625169899998582,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,913,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
28,0.3,down_step,frozen_point,r56_seed028__down_step__frozen_point,1,1777,1398,1119,0.7867191896454699,0.6297129994372538,279,0.19957081545064378,0,0.0,0,454.998005169002,0.32546352301073106,480.74184661001055,20045.904725857705,25.743841441008556,0,0,0,0.038625800866129684,12024,0,0.0,5,0,failed,"[""QoS violations: 279""]",5d2eb66c2a30afecc5e07b1b3c62ecd8e5eefd1e18565ce54f53b97353cd36b0,492a080d500393bbbdef539f841b844741804f3cc5776ff3a68613e2a8345204,907442daceedeb6285221e0f32e1f22997f634dad0a7658733cd8f7e820b7011,r51-free-action-design-only-v1,design_expected_payment,3.674185200005013,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1398,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
28,0.3,stable,fixed_envelope,r56_seed028__stable__fixed_envelope,1,1777,913,913,0.5137872819358469,0.5137872819358469,0,0.0,0,0.0,0,612.2890156034721,0.6706341901461906,633.491724815736,20045.904725857705,21.202709212263926,0,0,0,0.12646777200012393,12024,0,0.0,5,0,ok,[],5d2eb66c2a30afecc5e07b1b3c62ecd8e5eefd1e18565ce54f53b97353cd36b0,492a080d500393bbbdef539f841b844741804f3cc5776ff3a68613e2a8345204,919bbd6cd1f1b2f6684ba89b51562bb01c737b4111dd17c2ec8fda642f24c6b8,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.623909000001731,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,913,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
28,0.3,stable,frozen_point,r56_seed028__stable__frozen_point,1,1777,1398,1398,0.7867191896454699,0.7867191896454699,0,0.0,0,0.0,0,480.04851034839726,0.34338233930500517,480.04851034839726,20045.904725857705,0.0,0,0,0,0.05850608845968433,12024,0,0.0,5,0,ok,[],5d2eb66c2a30afecc5e07b1b3c62ecd8e5eefd1e18565ce54f53b97353cd36b0,492a080d500393bbbdef539f841b844741804f3cc5776ff3a68613e2a8345204,907442daceedeb6285221e0f32e1f22997f634dad0a7658733cd8f7e820b7011,r51-free-action-design-only-v1,design_expected_payment,3.6338579999937792,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1398,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
28,0.3,up_step,fixed_envelope,r56_seed028__up_step__fixed_envelope,1,1777,913,913,0.5137872819358469,0.5137872819358469,0,0.0,0,0.0,0,623.6076001620725,0.6830313254787213,633.3106316103697,20045.904725857705,9.703031448297224,0,0,0,0.12646777200012393,12024,0,0.0,5,0,ok,[],5d2eb66c2a30afecc5e07b1b3c62ecd8e5eefd1e18565ce54f53b97353cd36b0,492a080d500393bbbdef539f841b844741804f3cc5776ff3a68613e2a8345204,919bbd6cd1f1b2f6684ba89b51562bb01c737b4111dd17c2ec8fda642f24c6b8,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.598206800001208,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,913,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
28,0.3,up_step,frozen_point,r56_seed028__up_step__frozen_point,1,1777,1398,1398,0.7867191896454699,0.7867191896454699,0,0.0,0,0.0,750,487.2351479934784,0.34852299570348955,479.86810667668993,20045.904725857705,-7.367041316788459,0,251,748,0.05850608845968433,12024,0,0.0,5,0,failed,"[""a_star < a_target on 750 assigned pairs""]",5d2eb66c2a30afecc5e07b1b3c62ecd8e5eefd1e18565ce54f53b97353cd36b0,492a080d500393bbbdef539f841b844741804f3cc5776ff3a68613e2a8345204,907442daceedeb6285221e0f32e1f22997f634dad0a7658733cd8f7e820b7011,r51-free-action-design-only-v1,design_expected_payment,3.655963299999712,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,251,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1398,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
29,0.3,down_step,fixed_envelope,r56_seed029__down_step__fixed_envelope,1,1777,963,963,0.5419245920090039,0.5419245920090039,0,0.0,0,0.0,0,516.6718882023864,0.5365232483929246,555.388997104099,19817.50147231378,38.71710890171255,0,0,0,0.10369641883993569,12024,0,0.0,5,0,ok,[],5c4fbae6ff962091c507b2f7f3e1c49d012acd6cdc0baf08a31fa025b480b515,d6b66e56ec1efaf3a6cf505c0a59aa8ef8c6708aa5b4ec9b11aeede95af3725e,56939bcd6dbcc664ec632b90618e468912bfbcfed0cd88111857147811004e59,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.711565300000075,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,963,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
29,0.3,down_step,frozen_point,r56_seed029__down_step__frozen_point,1,1777,1377,1123,0.7749015194147439,0.6319639842431064,254,0.18445896877269427,0,0.0,0,362.2727855120737,0.26308844263767156,381.43708332117086,19817.50147231378,19.16429780909715,0,0,0,0.028293999776697498,12024,0,0.0,5,0,failed,"[""QoS violations: 254""]",5c4fbae6ff962091c507b2f7f3e1c49d012acd6cdc0baf08a31fa025b480b515,d6b66e56ec1efaf3a6cf505c0a59aa8ef8c6708aa5b4ec9b11aeede95af3725e,4e2ac44da5e42d8fa6cb8bbde77c43febdefe8e948d1896bf58e24fbbf2f87fb,r51-free-action-design-only-v1,design_expected_payment,3.660331299994141,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1377,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
29,0.3,stable,fixed_envelope,r56_seed029__stable__fixed_envelope,1,1777,963,963,0.5419245920090039,0.5419245920090039,0,0.0,0,0.0,0,537.3137468255812,0.5579582002342485,554.6950168317148,19817.50147231378,17.381270006133605,0,0,0,0.10369641883993569,12024,0,0.0,5,0,ok,[],5c4fbae6ff962091c507b2f7f3e1c49d012acd6cdc0baf08a31fa025b480b515,d6b66e56ec1efaf3a6cf505c0a59aa8ef8c6708aa5b4ec9b11aeede95af3725e,56939bcd6dbcc664ec632b90618e468912bfbcfed0cd88111857147811004e59,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.690889500001504,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,963,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
29,0.3,stable,frozen_point,r56_seed029__stable__frozen_point,1,1777,1377,1377,0.7749015194147439,0.7749015194147439,0,0.0,0,0.0,0,380.2762171645726,0.2761628301848748,380.2762171645726,19817.50147231378,0.0,0,0,0,0.0662505455205728,12024,0,0.0,5,0,ok,[],5c4fbae6ff962091c507b2f7f3e1c49d012acd6cdc0baf08a31fa025b480b515,d6b66e56ec1efaf3a6cf505c0a59aa8ef8c6708aa5b4ec9b11aeede95af3725e,4e2ac44da5e42d8fa6cb8bbde77c43febdefe8e948d1896bf58e24fbbf2f87fb,r51-free-action-design-only-v1,design_expected_payment,3.8040371000024606,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1377,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
29,0.3,up_step,fixed_envelope,r56_seed029__up_step__fixed_envelope,1,1777,963,963,0.5419245920090039,0.5419245920090039,0,0.0,0,0.0,0,546.1309151652596,0.5671141382816818,554.3993622339971,19817.50147231378,8.268447068737487,0,0,0,0.10369641883993569,12024,0,0.0,5,0,ok,[],5c4fbae6ff962091c507b2f7f3e1c49d012acd6cdc0baf08a31fa025b480b515,d6b66e56ec1efaf3a6cf505c0a59aa8ef8c6708aa5b4ec9b11aeede95af3725e,56939bcd6dbcc664ec632b90618e468912bfbcfed0cd88111857147811004e59,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.6508571000013035,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,963,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
29,0.3,up_step,frozen_point,r56_seed029__up_step__frozen_point,1,1777,1377,1377,0.7749015194147439,0.7749015194147439,0,0.0,0,0.0,746,385.36725623099625,0.2798600263115441,379.9705562697101,19817.50147231378,-5.396699961286174,0,247,743,0.0729638168325526,12024,0,0.0,5,0,failed,"[""a_star < a_target on 746 assigned pairs""]",5c4fbae6ff962091c507b2f7f3e1c49d012acd6cdc0baf08a31fa025b480b515,d6b66e56ec1efaf3a6cf505c0a59aa8ef8c6708aa5b4ec9b11aeede95af3725e,4e2ac44da5e42d8fa6cb8bbde77c43febdefe8e948d1896bf58e24fbbf2f87fb,r51-free-action-design-only-v1,design_expected_payment,3.752935399999842,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,247,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1377,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
30,0.3,down_step,fixed_envelope,r56_seed030__down_step__fixed_envelope,1,1777,949,949,0.53404614518852,0.53404614518852,0,0.0,0,0.0,0,502.8811933821215,0.5299064208452282,543.2963306097635,19821.694378257554,40.415137227641935,0,0,0,0.07217888152849883,12024,0,0.0,5,0,ok,[],763417ec44588b0ed03d369347833f70b9c514cd9e3d017254e5ec1132e1d548,e076dbc3d8c8f2a70bcaa2c86408577fb63dc9ec65c4383c65c97d67eef1abd9,8fcf26372565fafe9ada7a53a97e963398d061cd021900cfe208bb04f828760e,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.713969600001292,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,949,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
30,0.3,down_step,frozen_point,r56_seed030__down_step__frozen_point,1,1777,1367,1102,0.7692740574001126,0.6201463140123804,265,0.1938551572787125,1,0.000731528895391368,0,356.7003084256522,0.26093658260837765,376.49409474770187,19821.694378257554,19.79378632204964,0,0,0,0.005698332180154808,12024,0,0.0,5,0,failed,"[""IR violations: 1"",""QoS violations: 265""]",763417ec44588b0ed03d369347833f70b9c514cd9e3d017254e5ec1132e1d548,e076dbc3d8c8f2a70bcaa2c86408577fb63dc9ec65c4383c65c97d67eef1abd9,3dea6aa3202e903775f0b16d2a9e117ffd78471ed54c0753812bfe020f161be6,r51-free-action-design-only-v1,design_expected_payment,3.6393497999961255,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1367,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
30,0.3,stable,fixed_envelope,r56_seed030__stable__fixed_envelope,1,1777,949,949,0.53404614518852,0.53404614518852,0,0.0,0,0.0,0,524.1685765594152,0.5523378045936936,542.4446658331251,19821.694378257554,18.276089273709886,0,0,0,0.09707922807785702,12024,0,0.0,5,0,ok,[],763417ec44588b0ed03d369347833f70b9c514cd9e3d017254e5ec1132e1d548,e076dbc3d8c8f2a70bcaa2c86408577fb63dc9ec65c4383c65c97d67eef1abd9,8fcf26372565fafe9ada7a53a97e963398d061cd021900cfe208bb04f828760e,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.65490359999967,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,949,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
30,0.3,stable,frozen_point,r56_seed030__stable__frozen_point,1,1777,1367,1367,0.7692740574001126,0.7692740574001126,0,0.0,0,0.0,0,374.9508417601453,0.2742873750988627,374.9508417601453,19821.694378257554,0.0,0,0,0,0.02429112473351075,12024,0,0.0,5,0,ok,[],763417ec44588b0ed03d369347833f70b9c514cd9e3d017254e5ec1132e1d548,e076dbc3d8c8f2a70bcaa2c86408577fb63dc9ec65c4383c65c97d67eef1abd9,3dea6aa3202e903775f0b16d2a9e117ffd78471ed54c0753812bfe020f161be6,r51-free-action-design-only-v1,design_expected_payment,3.7100537000005716,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1367,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
30,0.3,up_step,fixed_envelope,r56_seed030__up_step__fixed_envelope,1,1777,949,949,0.53404614518852,0.53404614518852,0,0.0,0,0.0,0,533.5305036572875,0.5622028489539384,542.0641318153632,19821.694378257554,8.533628158075771,0,0,0,0.09780608192279105,12024,0,0.0,5,0,ok,[],763417ec44588b0ed03d369347833f70b9c514cd9e3d017254e5ec1132e1d548,e076dbc3d8c8f2a70bcaa2c86408577fb63dc9ec65c4383c65c97d67eef1abd9,8fcf26372565fafe9ada7a53a97e963398d061cd021900cfe208bb04f828760e,r51-free-action-design-only-v1,continuous_envelope_payment_upper_bound,4.628852200003166,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,continuous_box_sufficient_reserve_v1,conditional_on_declared_cost_response_state_bounds_and_known_weighting,passed_observed,completed,0,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,949,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
30,0.3,up_step,frozen_point,r56_seed030__up_step__frozen_point,1,1777,1367,1367,0.7692740574001126,0.7692740574001126,0,0.0,0,0.0,755,380.09864075671464,0.27805313881251986,374.5164906905092,19821.694378257554,-5.582150066205429,0,249,754,0.02429112473351075,12024,0,0.0,5,0,failed,"[""a_star < a_target on 755 assigned pairs""]",763417ec44588b0ed03d369347833f70b9c514cd9e3d017254e5ec1132e1d548,e076dbc3d8c8f2a70bcaa2c86408577fb63dc9ec65c4383c65c97d67eef1abd9,3dea6aa3202e903775f0b16d2a9e117ffd78471ed54c0753812bfe020f161be6,r51-free-action-design-only-v1,design_expected_payment,3.727399900002638,r53-service-outcomes-v1,objective_expected_payment_at_executed_response,design_response_ir,nominal_model_only_no_current_response_robust_guarantee,violated,completed,249,0,0,False,ffa937f3a51565ce6ef916575ae3965b1ddc3a7501d45745ff113b51cb363fe5,d1acf522a0b674e4d35c5387b40bdfcef2c5618311aada2f72c24673c687c00f,50.0,3.5,1367,0,0,0,design physical graph; nominal bound is not a guarantee at perturbed true response
